Country,Company,Year,Code,Text,Scenario,IPCC,IEA,Paris,Offset,Scope3
Australia,AGL,2022,[Scenario],"['1. Investment requirement capacity includes new renewable and storage build requirement including behind the meter technology across the NEM. Investment cost includes capital costs for new wind and utility-scale solar and storage build across the NEM and excludes transmission and distribution, in real dollars, based on current technology cost curves. ', '2. Average annual capacity factors based on gross generation volumes, excluding 1-2 year period of capacity rampdown prior to closure. ', 'Scenario I: NEM generation by technology type Sent out generation (TWh) Black coal Brown coal Hydro Natural gas Hydrogen Wind Solar Solar - BTM FY23FY24FY25FY26FY27FY28FY29FY30FY31FY32FY33FY34FY35FY36FY37FY38FY39FY40FY41FY42FY43FY44FY45FY46FY47FY48FY49FY50 0 100 200 300 400 500 ']",1,0,0,0,0,0
Australia,AGL,2022,[Scenario],"['Scenario I: NEM greenhouse gas emissions and generation intensity Greenhouse gas emissions (MtCO2 e) Generation intensity (tCO2 e/MWh) NEM greenhouse gas emissions (MtCO2e) NEM generation intensity (tCO2e/MWh) FY23 FY25 FY27 FY29 FY31 FY33 FY35 FY37 FY39 FY41 FY43 FY45 FY47 FY49 0 40 80 120 0.0 0.4 0.8 1.2 ', 'Under Scenario II, significant growth in system demand owing to strong electrification drives increasing generation levels and significant growth in installed capacity in the NEM. The scenario shows approximately 225 GW of renewable and storage capacity added to the grid between FY24 and FY50, while economics drives the progressive exit of ageing coal-fired generation capacity. Annual emissions and emissions intensity of NEM generation decline over time as renewable generation grows and coal-fired generation exits the system. ']",1,0,0,0,0,0
Australia,AGL,2022,[Scenario],"['AGL generation portfolio modelled emissions (2024 – 2050) ', '1. Investment requirement capacity includes new renewable and storage build requirement including behind the meter technology across the NEM. Investment cost includes capital costs for new wind and utility-scale solar and storage build across the NEM and excludes transmission and distribution, in real dollars, based on current technology cost curves. ', 'Scenario II: NEM generation by technology type Sent out generation (TWh) Black coal Brown coal Hydro Natural gas Hydrogen Wind Solar Solar - BTM FY23FY24FY25FY26FY27FY28FY29FY30FY31FY32FY33FY34FY35FY36FY37FY38FY39FY40FY41FY42FY43FY44FY45FY46FY47FY48FY49FY50 0 100 200 300 400 500 ']",1,0,0,0,0,0
Australia,AGL,2022,Scenario,['Scenario II: NEM capacity by technology type Capacity (GW) Black coal Brown coal Hydro Natural gas Hydrogen Wind Solar Battery - Discharge Pump - Discharge Solar - BTM Battery storage - BTM FY23FY24FY25FY26FY27FY28FY29FY30FY31FY32FY33FY34FY35FY36FY37FY38FY39FY40FY41FY42FY43FY44FY45FY46FY47FY48FY49FY50 0 100 200 300 400 '],1,0,0,0,0,0
Australia,AGL,2022,Scenario,['Scenario II: NEM greenhouse gas emissions and generation intensity Greenhouse gas emissions (MtCO2 e) Generation intensity (tCO2 e/MWh) NEM greenhouse gas emissions (MtCO2e) NEM generation intensity (tCO2e/MWh) FY23 FY25 FY27 FY29 FY31 FY33 FY35 FY37 FY39 FY41 FY43 FY45 FY47 FY49 0 40 80 120 0.0 0.4 0.8 1.2 '],1,0,0,0,0,0
Australia,AGL,2022,"[Scenario, Paris]","['Under Scenario III, meeting a Paris well below 2°C aligned carbon constraint results in coal-fired generation exiting the system in advance of economic closure dates and operating at relatively lower load profiles compared to Scenario II, whilst the increasing electrification macrotrend drives increasing system demand. This results in approximately 250 GW of renewable and storage capacity being added to the grid over the FY24-FY50 period. Annual emissions levels and emissions intensity of NEM generation declines more rapidly than under Scenarios I and II, owing to earlier coal exits and strong growth in renewable generation, and the NEM reaches net zero emissions in the early 2040s. ', 'AGL generation portfolio modelled emissions (2024 – 2050) ']",1,0,0,1,0,0
Australia,AGL,2022,"[Scenario, Paris]","['1. Investment requirement capacity includes new renewable and storage build requirement including behind the meter technology across the NEM. Investment cost includes capital costs for new wind and utility-scale solar and storage build across the NEM and excludes transmission and distribution, in real dollars, based on current technology cost curves. ', 'Scenario III (Well below 2 degrees): NEM generation by technology type Sent out generation (TWh) Black coal Brown coal Hydro Natural gas Hydrogen Wind Solar Solar - BTM FY23FY24FY25FY26FY27FY28FY29FY30FY31FY32FY33FY34FY35FY36FY37FY38FY39FY40FY41FY42FY43FY44FY45FY46FY47FY48FY49FY50 0 100 200 300 400 500 ', 'Scenario III (Well below 2 degrees): NEM capacity by technology type ']",1,0,0,1,0,0
Australia,AGL,2022,"[Scenario, Paris]",['Scenario III (Well below 2 degrees): NEM greenhouse gas emissions and generation intensity Greenhouse gas emissions (MtCO2 e) Generation intensity (tCO2 e/MWh) NEM greenhouse gas emissions (MtCO2e) NEM generation intensity (tCO2e/MWh) FY23 FY25 FY27 FY29 FY31 FY33 FY35 FY37 FY39 FY41 FY43 FY45 FY47 FY49 0 40 80 120 0.0 0.4 0.8 1.2 '],1,0,0,1,0,0
Australia,AGL,2022,"[Scenario, Paris]","['Under Scenario IV, meeting a Paris-1.5°C aligned carbon constraint results in an accelerated exit of coal-fired generation from the system, with all coal closed by the early 2030s, whilst the increasing electrification macrotrend and longer term shift to hydrogen generation technology drives a strongly increased long-term system demand outlook. This results in approximately 295 GW of additional renewable and storage capacity being required by the grid over the FY24-FY50 period. Annual emissions levels and emissions intensity of NEM generation decline more rapidly than under Scenarios I - III, owing to accelerated coal exits and strong growth in renewable generation, with the NEM reaching net zero emissions by 2040. ']",1,0,0,1,0,0
Australia,AGL,2022,"[Scenario, Paris]","['Total new generation capacity required under this scenario by 2050 is 45 GW more than required under Scenario III (Well below 2 degrees). Notably, 40 GW of this is required to be delivered by 2030, with Scenario IV (1.5 degree goal) requiring an additional 98 GW by 2030 compared to an additional 58 GW under Scenario III (Well below 2 degrees). As discussed on page (<>)11, this would present significant delivery challenges. ', '1. Investment requirement capacity includes new renewable and storage build requirement including behind the meter technology across the NEM. Investment cost includes capital costs for new wind and utility-scale solar and storage build across the NEM and excludes transmission and distribution, in real dollars, based on current technology cost curves. ']",1,0,0,1,0,0
